iter	Logloss
0	0.6324260482
1	0.5809417529
2	0.53399284
3	0.4930282377
4	0.4534931858
5	0.4094462212
6	0.37593542
7	0.3484894389
8	0.318298795
9	0.2918253937
10	0.2719359091
11	0.2536623367
12	0.2338747521
13	0.2177390923
14	0.2036560514
15	0.1896955482
16	0.1790969465
17	0.1661081623
18	0.1564085548
19	0.1467984269
20	0.1387777786
21	0.1310016817
22	0.1251006296
23	0.1190708177
24	0.1155087741
25	0.1113002247
26	0.1051382469
27	0.1005858261
28	0.09647946053
29	0.09196303246
30	0.08857377366
31	0.08522326765
32	0.08214903532
33	0.07940915816
34	0.07715395445
35	0.07465017893
36	0.07142765771
37	0.06983227453
38	0.06805921948
39	0.0663678141
40	0.0650740932
41	0.06344780732
42	0.06211785832
43	0.06039973909
44	0.05906373934
45	0.05787961237
46	0.05686151679
47	0.05572836877
48	0.05453056667
49	0.05368202804
50	0.05294352702
51	0.05183427287
52	0.04966914431
53	0.04851209242
54	0.04782929142
55	0.04702445046
56	0.04623758573
57	0.04549638362
58	0.04488223032
59	0.04430908889
60	0.04384018305
61	0.04318244376
62	0.04247602477
63	0.04198279764
64	0.04161390432
65	0.0412764783
66	0.0401895618
67	0.03972375986
68	0.03926735987
69	0.03880103658
70	0.03841650798
71	0.03792426331
72	0.03756003849
73	0.03715602384
74	0.03596197652
75	0.03555079972
76	0.03509938732
77	0.03473976156
78	0.03416027995
79	0.03369397085
80	0.03344417795
81	0.03308776028
82	0.03285895468
83	0.03259773932
84	0.03237205767
85	0.03203680661
86	0.03183069949
87	0.03139745506
88	0.03114595991
89	0.03080606429
90	0.03037895115
91	0.03022942897
92	0.02996275553
93	0.02970133861
94	0.02954681271
95	0.02929156704
96	0.02900454851
97	0.02880040762
98	0.02851436672
99	0.02826625209
100	0.02807078752
101	0.02789987354
102	0.02763897838
103	0.02734205038
104	0.02714179481
105	0.02690039613
106	0.02673565248
107	0.02655929163
108	0.02624309725
109	0.02607139359
110	0.02588949603
111	0.02577000194
112	0.02565598215
113	0.02545778447
114	0.02522809316
115	0.02505096351
116	0.02498278557
117	0.02464858359
118	0.02441856565
119	0.02429736634
120	0.02413117007
121	0.02402638852
122	0.02389293475
123	0.02373227723
124	0.02359098818
125	0.02342626957
126	0.02329235867
127	0.02315407415
128	0.02303084062
129	0.02264489309
130	0.02248157243
131	0.02233919759
132	0.02224938065
133	0.02186811228
134	0.02169774897
135	0.02151622955
136	0.02145603841
137	0.02136655174
138	0.02126636668
139	0.02118153816
140	0.02103655648
141	0.02092800314
142	0.02081716292
143	0.02071127618
144	0.02060778128
145	0.0205241383
146	0.02041039165
147	0.02030520062
148	0.02004992324
149	0.01992332337
150	0.01984304655
151	0.01975159934
152	0.01967899292
153	0.01945603065
154	0.01927766683
155	0.01917447923
156	0.01903226737
157	0.01893562844
158	0.01878655066
159	0.01871273355
160	0.01862948325
161	0.01856319421
162	0.01838909452
163	0.01833666366
164	0.01827919786
165	0.01821753165
166	0.0181463173
167	0.01805908075
168	0.01790777672
169	0.01788072178
170	0.01778024678
171	0.01767713906
172	0.01761325887
173	0.01746986932
174	0.01739558726
175	0.01736053404
176	0.0171968875
177	0.01708818649
178	0.01698628526
179	0.01686256218
180	0.01678293151
181	0.01670418136
182	0.01665224269
183	0.01652073937
184	0.01647288108
185	0.01631829903
186	0.01624310993
187	0.01615149036
188	0.0160415408
189	0.01602040145
190	0.0159851852
191	0.01592925001
192	0.01579966743
193	0.01573889658
194	0.01565300307
195	0.01556395434
196	0.01547864753
197	0.01541210409
198	0.01534533758
199	0.0152454315
200	0.01515938013
201	0.01509709979
202	0.01496298204
203	0.01484587049
204	0.01474838593
205	0.01470822513
206	0.01465557237
207	0.01459174132
208	0.01453476868
209	0.01445318961
210	0.01439634537
211	0.01434015805
212	0.01429486765
213	0.01425700484
214	0.01419053734
215	0.01416119888
216	0.01409398469
217	0.01403941306
218	0.0139984757
219	0.01395254429
220	0.01390063399
221	0.01385315101
222	0.01382379565
223	0.01375840664
224	0.01371594311
225	0.01364642844
226	0.01361277657
227	0.01352473202
228	0.01349956021
229	0.01343529091
230	0.01339716775
231	0.01332228059
232	0.01328750379
233	0.01323806093
234	0.01318978129
235	0.01312031574
236	0.01305714756
237	0.01297650368
238	0.01292880171
239	0.01287511795
240	0.0128555338
241	0.012807215
242	0.01274984452
243	0.01268798684
244	0.01262061544
245	0.01257404498
246	0.01250643179
247	0.01248634438
248	0.0124264577
249	0.01238124712
250	0.01233232906
251	0.01230220973
252	0.01227523429
253	0.01224375863
254	0.01219719849
255	0.01215974294
256	0.01208533455
257	0.01204480524
258	0.01196002797
259	0.01192916041
260	0.0118671115
261	0.01181549878
262	0.01177687156
263	0.01173262988
264	0.01170547157
265	0.01166848179
266	0.01162960971
267	0.01159051321
268	0.01154670631
269	0.01151013553
270	0.01147627464
271	0.01144473368
272	0.01140031861
273	0.01136071177
274	0.01134649839
275	0.0113164805
276	0.01126833038
277	0.01124595702
278	0.0112211313
279	0.01116232193
280	0.0111380137
281	0.01111446591
282	0.0111012616
283	0.01106459531
284	0.01102083895
285	0.01096157437
286	0.01092639565
287	0.01090351854
288	0.0108329731
289	0.0108014731
290	0.01076802162
291	0.01073415077
292	0.01068635937
293	0.01064713952
294	0.01062729437
295	0.01056537655
296	0.01050089055
297	0.01046718463
298	0.01040844687
299	0.01037281306
300	0.01033783852
301	0.01026549055
302	0.01024827569
303	0.01023498548
304	0.01022576521
305	0.01016647071
306	0.01013134158
307	0.01008524612
308	0.01003545077
309	0.01001081121
310	0.009991869983
311	0.009953552578
312	0.009892817966
313	0.009876189686
314	0.009852446414
315	0.009825889271
316	0.009764500575
317	0.009715220881
318	0.009684336605
319	0.009628587948
320	0.009583896336
321	0.009550433987
322	0.009475696485
323	0.009440307119
324	0.009418673669
325	0.009385852821
326	0.009349689101
327	0.009321583221
328	0.009283253324
329	0.009244074107
330	0.009213817827
331	0.009175217971
332	0.009150832441
333	0.009113997846
334	0.00909135179
335	0.009062678315
336	0.009038042329
337	0.008999648216
338	0.008940861774
339	0.008908038459
340	0.008877921117
341	0.00884708387
342	0.008830257191
343	0.008818150233
344	0.008795023267
345	0.008763180245
346	0.008737406448
347	0.008724404581
348	0.00870331506
349	0.008675474505
350	0.008658388662
351	0.008627943839
352	0.0086083629
353	0.008574715158
354	0.008540329281
355	0.00850017598
356	0.008486010652
357	0.008443443139
358	0.008413446672
359	0.008395685714
360	0.008373876577
361	0.008355592873
362	0.008308502766
363	0.008290195077
364	0.008258918303
365	0.008235089679
366	0.00820302403
367	0.008188426411
368	0.008135286959
369	0.008120966915
370	0.008102259429
371	0.008082131184
372	0.008073166306
373	0.008065485279
374	0.008043961741
375	0.008025131791
376	0.008005325758
377	0.007974844065
378	0.007957667116
379	0.007933165118
380	0.007899521752
381	0.007866151418
382	0.007835609099
383	0.007805125014
384	0.007782614551
385	0.007751821487
386	0.007730536308
387	0.007703347081
388	0.007673308944
389	0.007644336681
390	0.007623763425
391	0.007609081317
392	0.007577068694
393	0.007548458616
394	0.00752550811
395	0.007507554794
396	0.007486750206
397	0.00746298981
398	0.007442275951
399	0.007422714816
400	0.007401102064
401	0.007388799296
402	0.007364587531
403	0.007339372851
404	0.007310133581
405	0.00729848202
406	0.007281814493
407	0.007266665208
408	0.007249307681
409	0.00723211014
410	0.007196634891
411	0.007176929639
412	0.007155615387
413	0.007132589719
414	0.007098719563
415	0.007080035789
416	0.007058022423
417	0.007038976252
418	0.007021215415
419	0.00700601262
420	0.006992164749
421	0.006974658987
422	0.00695769299
423	0.006934844235
424	0.006915187739
425	0.006898249663
426	0.006881333451
427	0.006863269602
428	0.006846183261
429	0.006831895619
430	0.00680998679
431	0.00678557446
432	0.006763310137
433	0.006741620467
434	0.006725806407
435	0.006705353103
436	0.006687857335
437	0.006660463788
438	0.006637035687
439	0.006626288288
440	0.006610153622
441	0.006587737975
442	0.006584416831
443	0.006564884738
444	0.006556847431
445	0.006541146751
446	0.00652731278
447	0.006508957124
448	0.006490360202
449	0.006481686587
450	0.006463078612
451	0.006445075269
452	0.006433427735
453	0.006417773903
454	0.006405616979
455	0.006394046031
456	0.006376706704
457	0.006362815953
458	0.006358323006
459	0.00634897529
460	0.006339076028
461	0.006335928406
462	0.006314327919
463	0.006307160038
464	0.006296889415
465	0.00627609682
466	0.006262989885
467	0.006238255918
468	0.00621542818
469	0.006199184646
470	0.00619506094
471	0.006185301253
472	0.006175207301
473	0.006163492994
474	0.006148340831
475	0.006138901024
476	0.006136344195
477	0.006128909369
478	0.006119481615
479	0.006109092464
480	0.006086754644
481	0.006067352738
482	0.006042556358
483	0.006028862113
484	0.006020303665
485	0.006009808856
486	0.006003093041
487	0.005975887794
488	0.005969382568
489	0.005948284659
490	0.005940502759
491	0.005929660088
492	0.005910912872
493	0.005897220202
494	0.005888475997
495	0.00587100718
496	0.00585900167
497	0.005846655022
498	0.005833411753
499	0.005814135279
500	0.005806781248
501	0.005787499415
502	0.005765313495
503	0.005759775389
504	0.005753192819
505	0.005735725456
506	0.005723289563
507	0.005702753526
508	0.005685670182
509	0.00566794187
510	0.005655811836
511	0.005649550086
512	0.005636413594
513	0.005620051018
514	0.005599108885
515	0.005587738441
516	0.005576776153
517	0.005564064079
518	0.005545803299
519	0.005534509805
520	0.005524075926
521	0.00550901964
522	0.005497624819
523	0.005481037481
524	0.005471761778
525	0.005461823027
526	0.005444306636
527	0.00542849727
528	0.005422024507
529	0.005415569702
530	0.00540590795
531	0.00539288608
532	0.005382414832
533	0.005375520741
534	0.005364882875
535	0.005354690231
536	0.005345386667
537	0.005332700213
538	0.005327036098
539	0.005318365966
540	0.005307734005
541	0.00530052606
542	0.005290159742
543	0.005277585941
544	0.005262771556
545	0.005252089507
546	0.005237329783
547	0.005222978517
548	0.005214955624
549	0.005197410857
550	0.005188810466
551	0.005180455641
552	0.005146168518
553	0.00513571556
554	0.005131352891
555	0.005117700588
556	0.005112572424
557	0.005107559547
558	0.005097491608
559	0.005090959672
560	0.005080443363
561	0.005072202735
562	0.005064299339
563	0.00505415215
564	0.005043077844
565	0.005037665201
566	0.005026767234
567	0.005017309226
568	0.005012825606
569	0.005005465186
570	0.004994748372
571	0.004973133834
572	0.004964516788
573	0.004953122027
574	0.004945489362
575	0.004937880348
576	0.004926920906
577	0.004909147169
578	0.00490087114
579	0.004892155886
580	0.004882789273
581	0.004874713264
582	0.004865856799
583	0.004854090132
584	0.004846415131
585	0.004833689945
586	0.00480785528
587	0.004802593748
588	0.004796694062
589	0.004783807285
590	0.004777109791
591	0.004768346962
592	0.004761438728
593	0.004752899933
594	0.00473985526
595	0.004733081029
596	0.004726138122
597	0.004720495599
598	0.004712439758
599	0.00469936353
600	0.004691066515
601	0.004674281672
602	0.004663488484
603	0.004656870968
604	0.004627926474
605	0.004620265101
606	0.004612579682
607	0.004605535145
608	0.004599395223
609	0.004599069952
610	0.004590000083
611	0.004589716694
612	0.004582445549
613	0.004577926952
614	0.004569807607
615	0.004558594121
616	0.004542844928
617	0.004535414705
618	0.00452664049
619	0.004519364801
620	0.004508422742
621	0.004502483567
622	0.004490731012
623	0.004484689419
624	0.004476100929
625	0.004470336729
626	0.004443656803
627	0.004443455633
628	0.004443206524
629	0.004436458549
630	0.004429912077
631	0.004422422953
632	0.004412802144
633	0.004403646756
634	0.004397196432
635	0.004388357653
636	0.004388092676
637	0.004387853743
638	0.004387659053
639	0.004379327606
640	0.004370992071
641	0.004367170409
642	0.004361032849
643	0.004354984412
644	0.004347388238
645	0.004338939445
646	0.004329899283
647	0.004324121244
